"gene_id","abund_I_72hrsS1","abund_I_72hrsS2","abund_I_72hrsS3","abund_U_72hrsN1","abund_U_72hrsN2","log2FoldChange","pvalue","padj"
"100547296|CAVIN1",26.0865152935068,25.1503416605831,107.356624815086,225.441045688813,30.5682811654245,-7.45310085655896e-07,0.34527462037221,0.999899042080238
"100547142|STAT3",3571.95539409818,3391.35097254568,9445.27795186844,3572.37349322273,3330.24440918874,7.34517239817779e-07,0.48556836798305,0.999899042080238
"100546986|LOC100546986",2092.13852653925,1930.65858041535,4478.45528027638,5514.63480992636,1626.91185313759,-3.13411896376371e-07,0.747669162116885,0.999899042080238
"100549294|KCNH4",19.9206116786779,13.8080307156142,27.3654141685513,208.099426789674,17.4069378858667,-1.42368946433276e-06,0.0600192909376102,0.999899042080238
"100547911|LOC100547911",9.4860055612752,12.8217428073561,151.562293856592,485.565329175906,8.49118921261791,-6.59093267834127e-07,0.242843449812665,0.999899042080238
"100549141|HSPB9",47.430027806376,60.6567063578768,1048.30586584143,684.99394651601,10.1894270551415,5.8701705823658e-08,0.932248224254807,0.999899042080238
"104914627|GHDC",273.67126044279,297.858948293964,3291.21731173307,1448.02517807815,248.791843929705,2.85471182923238e-07,0.683656935706656,0.999899042080238
"100546833|HCRT",1.42290083419128,4.9314395412908,47.363216830185,294.807521285371,2.54735676378537,-6.45848433601288e-07,0.11267044425962,0.999899042080238
"100549446|LOC100549446",153.673290092658,152.874625780015,2656.5502062086,4083.95125074735,166.00274910668,-3.89530861430904e-07,0.521111615357155,0.999899042080238
"100545454|RAB5C",646.471279000905,643.05971618432,689.397933861581,0,710.712537096119,3.80358518691382e-07,0.609391710445287,0.999899042080238
"100548985|KAT2A",498.489592245012,474.404483872175,186.295319532061,364.173996881929,362.573779378785,1.18154083411319e-07,0.923268867712702,0.999899042080238
"100548830|DHX58",136.124179804299,142.025458789175,775.704240085474,1968.27374505233,150.718608523968,-8.09682672585887e-07,0.266293699913626,0.999899042080238
"104914619|C29H17orf113",41.7384244696109,38.4652284220682,91.5688858716909,0,37.3612325355188,7.16727042167716e-07,0.309542349408312,0.999899042080238
"104914620|LOC104914620",8.06310472708392,8.38344722019436,8.42012743647733,52.0248566974185,3.82103514567806,-7.62790305603602e-07,0.266130935349295,0.999899042080238
"100544683|NKIRAS2",408.372539412898,431.007815908816,1929.26169888287,0,472.110120221556,5.13252887126984e-07,0.275891595300468,0.999899042080238
"100544366|TTC25",212.012224294501,169.148376266274,59.9934079849009,78.0372850461277,289.974111610902,-2.88864268646706e-07,0.756120690340129,0.999899042080238
"104914621|CNP",2277.58993526218,2115.09441925962,6757.15226777305,8410.68516608265,2087.13430846148,-3.3861676898231e-07,0.659300195213658,0.999899042080238
"100544525|DNAJC7",1447.5644486506,1476.96614261659,1548.25093238227,433.540472478487,1158.62276806171,1.07121092039626e-06,0.319265620012533,0.999899042080238
"100544111|ACLY",1810.87846164744,1682.60717148842,790.439463099309,1066.50956229708,1550.91570968466,-2.83709861227091e-06,0.889926282999202,0.999899042080238
"100543803|KLHL10",42.2127247476747,55.2321228624569,64.2034717031396,0,45.0033028268749,6.00769328725834e-07,0.426085045708785,0.999899042080238
"104914630|KLHL11",2089.29272487086,1984.90441536955,936.739177308103,684.99394651601,2015.38375961486,3.28497091665889e-07,0.759926229315648,0.999899042080238
"100541329|NT5C3B",324.895690473676,310.68069110132,1760.85915015332,2731.30497661447,270.868935882511,-4.92453390347747e-07,0.514188871690782,0.999899042080238
"100542720|FKBP10",255.647849876367,231.777658440668,150.509777927032,320.81994963408,360.45098207563,-1.03278080814216e-06,0.416174592483552,0.999899042080238
"104914631|P3H4",23.2407136251243,22.6846218899377,10.5251592955967,0,24.199889255961,2.02716073756693e-07,0.798353753431674,0.999899042080238
"100540622|LOC100540622",116.677868403685,119.833980853366,1071.46121629174,563.602614222033,116.753851673496,1.97130074212529e-07,0.795256045581066,0.999899042080238
"104909338|HAP1",6.16590361482888,8.38344722019436,29.4704460276706,0,2.97191622441627,7.66639361497581e-07,0.132390824651693,0.999899042080238
"100543340|JUP",437.779156652851,461.582741064819,577.831245328257,1040.49713394837,540.888752843761,-9.89672727809461e-07,0.425824953804372,0.999899042080238
"104914632|EIF1",2299.88204833117,2584.07431963638,9309.50339695524,4448.12524762928,2222.56877640274,4.40683814841037e-07,0.642946745295385,0.999899042080238
"100541175|LOC100541175",393.669230792921,410.295769835394,1338.80026239989,1092.52199064579,475.506595906603,8.02564228416019e-07,0.903054147931121,0.999899042080238
"100541948|KRT222",9.01170528321144,11.8354548990979,22.102834520753,0,8.9157486732488,5.59940181934212e-07,0.422095829563632,0.999899042080238
"100542101|LOC100542101",7.1145041709564,13.8080307156142,9.47264336603699,0,11.8876648976651,1.83209067273946e-07,0.808384219538454,0.999899042080238
"100540871|LOC100540871",11.857506951594,17.7531823486469,26.3128982389916,0,25.8981270984846,1.44179261669148e-07,0.85961310724182,0.999899042080238
